company_name,ticker_bb,gics_sector,gics_industry_group,gics_industry,gics_sub_industry,market_cap_mln_gbp,financial_year,executive_name,position,salary_amount,salary_currency,annual_bonus_amount,ltip_amount,pension_amount,benefits_amount,other_compensation_amount,total_compensation_amount,total_compensation_currency,is_pro_rata,pro_rata_notes,file_name,ar_link,source_link,source_attribution_tier,source_chunk_id
AJ Bell Plc,AJB LN Equity,Financials,Financial Services,Capital Markets,Investment Banking & Brokerage,2040.9,FY2024,Roger Stott,Executive Director (CFO),306000.0,GBP,297000.0,445000.0,10000.0,23000.0,,1081000.0,GBP,False,Served full year in FY2024. Achieved EIP vesting of 74% of maximum opportunity. EIP Deferred Award value based on share price of 460p at vesting. Benefits figure is restated.,aj_bell_ar_2025,https://www.ajbell.co.uk/group/sites/ajbell.co.uk/files/accounts/FY25-annual-report.pdf,"=HYPERLINK(""https://www.ajbell.co.uk/group/sites/ajbell.co.uk/files/accounts/FY25-annual-report.pdf#page=106"",""p.106 of AR"")",2.0,
AJ Bell Plc,AJB LN Equity,Financials,Financial Services,Capital Markets,Investment Banking & Brokerage,2040.9,FY2024,Peter Birch,Chief Financial Officer,385000.0,GBP,428000.0,642000.0,10000.0,4000.0,,1469000.0,GBP,False,Served full year in FY2024. Achieved EIP vesting of 74% of maximum opportunity. EIP Deferred Award value based on share price of 460p at vesting. Benefits figure is restated.,aj_bell_ar_2025,https://www.ajbell.co.uk/group/sites/ajbell.co.uk/files/accounts/FY25-annual-report.pdf,"=HYPERLINK(""https://www.ajbell.co.uk/group/sites/ajbell.co.uk/files/accounts/FY25-annual-report.pdf#page=106"",""p.106 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2024,Andrew Page,Executive Chairman,27000.0,GBP,0.0,0.0,0.0,1000.0,0.0,28000.0,GBP,False,Chairman voluntarily waived right to receive bonus and LTIP. Salary aligned with London Living Wage.,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2024,Andrew Denton,Chief Executive Officer,27000.0,GBP,0.0,0.0,0.0,3000.0,0.0,30000.0,GBP,False,CEO voluntarily waived right to receive bonus and LTIP. Salary aligned with London Living Wage.,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2024,Duncan Magrath,Chief Financial Officer,300000.0,GBP,259000.0,466000.0,18000.0,2000.0,0.0,1045000.0,GBP,False,Pension provided as 6% cash allowance in lieu of pension contribution. LTIP relates to 87% vesting of 2022 awards (vesting April 2025). Annual bonus represents 69.0% of maximum opportunity (125% of salary).,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2024,Matthew White,Chief Operating Officer,241000.0,GBP,207000.0,248000.0,14000.0,3000.0,0.0,714000.0,GBP,False,Pension provided as 6% cash allowance in lieu of pension contribution. LTIP relates to 87% vesting of 2022 awards (vesting April 2025). Annual bonus represents 68.6% of maximum opportunity (125% of salary).,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2023,Andrew Page,Executive Chairman,25000.0,GBP,0.0,0.0,0.0,1000.0,0.0,26000.0,GBP,False,,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2023,Andrew Denton,Chief Executive Officer,25000.0,GBP,0.0,0.0,0.0,3000.0,0.0,28000.0,GBP,False,,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2023,Duncan Magrath,Chief Financial Officer,289000.0,GBP,147000.0,481000.0,17000.0,13000.0,0.0,947000.0,GBP,False,Benefits in 2023 included car allowance.,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,2023,Matthew White,Chief Operating Officer,231000.0,GBP,121000.0,257000.0,14000.0,14000.0,0.0,637000.0,GBP,False,Benefits in 2023 included car allowance.,alfa_financial_software_holdings_ar_2024,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2025,Andrew Page,Executive Chairman,29000.0,GBP,0.0,0.0,0.0,1000.0,,30000.0,GBP,False,Salary set at London Living Wage level; voluntarily waived bonus and LTIP entitlement for 2025,alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2025,Andrew Denton,Chief Executive Officer (CEO),29000.0,GBP,0.0,0.0,0.0,3000.0,,32000.0,GBP,False,Salary set at London Living Wage level; opted out of pension scheme; voluntarily waived bonus and LTIP entitlement for 2025,alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2025,Duncan Magrath,Chief Financial Officer (CFO),310000.0,GBP,288000.0,528000.0,18000.0,3000.0,,1147000.0,GBP,False,"Duncan Magrath announced intention to retire at end of 2026; served full year in 2025. Pension is cash payment in lieu of pension contribution at 6% of salary. Annual bonus represents 74.4% of maximum; 50% paid in cash, 50% deferred into shares for 3 years. LTIP represents 73.6% vesting of 2023 LTIP award; valued using 3-month average share price of 223.6p to 31 December 2025; formal vesting 9 April 2026.",alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=88"",""p.88 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2025,Matthew White,Chief Operating Officer (COO),250000.0,GBP,228000.0,281000.0,15000.0,3000.0,,777000.0,GBP,False,"Pension is cash payment in lieu of pension contribution at 6% of salary. Annual bonus represents 72.8% of maximum; 50% paid in cash, 50% deferred into shares for 3 years. LTIP represents 73.6% vesting of 2023 LTIP award; valued using 3-month average share price of 223.6p to 31 December 2025; formal vesting 9 April 2026.",alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=88"",""p.88 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2024,Andrew Page,Executive Chairman,27000.0,GBP,0.0,0.0,0.0,1000.0,,28000.0,GBP,False,Salary set at London Living Wage level; voluntarily waived bonus and LTIP entitlement,alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2024,Andrew Denton,Chief Executive Officer (CEO),27000.0,GBP,0.0,0.0,0.0,3000.0,,30000.0,GBP,False,Salary set at London Living Wage level; opted out of pension scheme; voluntarily waived bonus and LTIP entitlement,alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2024,Duncan Magrath,Chief Financial Officer (CFO),300000.0,GBP,259000.0,445000.0,18000.0,2000.0,,1024000.0,GBP,False,Pension is cash payment in lieu of pension contribution at 6% of salary. LTIP figure restated using share price at date of vesting; relates to 2022 LTIP award.,alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alfa Financial Software Holdings Plc,ALFA LN Equity,Information Technology,Software & Services,Software,Application Software,463.7,FY2024,Matthew White,Chief Operating Officer (COO),241000.0,GBP,207000.0,237000.0,14000.0,3000.0,,703000.0,GBP,False,Pension is cash payment in lieu of pension contribution at 6% of salary. LTIP figure restated using share price at date of vesting; relates to 2022 LTIP award.,alfa_financial_software_holdings_ar_2025,https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf,"=HYPERLINK(""https://alfa-website-2022.cdn.prismic.io/alfa-website-2022/acJciZGXnQHGY5CT_2025_Alfa_AR25_FullReport.pdf#page=87"",""p.87 of AR"")",2.0,
Alpha Group International Plc,ALPH LN Equity,,,,,,2024,Morgan Tillbrook,Chief Executive Officer (CEO),500000.0,GBP,620000.0,0.0,4000.0,5000.0,0.0,1129000.0,GBP,False,"N/A (Note: Morgan Tillbrook stepped down as CEO on 31 December 2024, with Clive Kahn taking up the CEO role on 1 January 2025)",alpha_group_international_ar_2024,https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf,"=HYPERLINK(""https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf#page=70"",""p.70 of AR"")",2.0,
Alpha Group International Plc,ALPH LN Equity,,,,,,2024,Tim Powell,Chief Financial Officer (CFO),325000.0,GBP,515000.0,0.0,4000.0,1000.0,0.0,845000.0,GBP,False,N/A,alpha_group_international_ar_2024,https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf,"=HYPERLINK(""https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf#page=67"",""p.67 of AR"")",2.0,
Alpha Group International Plc,ALPH LN Equity,,,,,,2024,Tim Butters,Chief Risk Officer (CRO),300000.0,GBP,50000.0,0.0,4000.0,1000.0,0.0,355000.0,GBP,False,N/A,alpha_group_international_ar_2024,https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf,"=HYPERLINK(""https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf#page=67"",""p.67 of AR"")",2.0,
Alpha Group International Plc,ALPH LN Equity,,,,,,2023,Morgan Tillbrook,Chief Executive Officer (CEO),500000.0,GBP,0.0,0.0,4000.0,6000.0,0.0,510000.0,GBP,False,N/A,alpha_group_international_ar_2024,https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf,"=HYPERLINK(""https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf#page=67"",""p.67 of AR"")",2.0,
Alpha Group International Plc,ALPH LN Equity,,,,,,2023,Tim Powell,Chief Financial Officer (CFO),225000.0,GBP,0.0,0.0,4000.0,1000.0,0.0,230000.0,GBP,False,N/A,alpha_group_international_ar_2024,https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf,"=HYPERLINK(""https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf#page=67"",""p.67 of AR"")",2.0,
Alpha Group International Plc,ALPH LN Equity,,,,,,2023,Tim Butters,Chief Risk Officer (CRO),250000.0,GBP,0.0,403000.0,4000.0,1000.0,0.0,658000.0,GBP,False,N/A,alpha_group_international_ar_2024,https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf,"=HYPERLINK(""https://www.alphagroup.com/bitnami/wordpress/wp-content/uploads/2025/04/Alpha-Group-Annual-Report-FY2024.pdf#page=67"",""p.67 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,2024,Duncan Wanblad,Chief Executive Officer,1352000.0,GBP,1878000.0,622000.0,328000.0,206000.0,5000.0,4391000.0,GBP,False,Full year service,anglo_american_ar_2024,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=222"",""p.222 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,2024,John Heasley,Finance Director (CFO),810000.0,GBP,1139000.0,0.0,107000.0,88000.0,525000.0,2645000.0,GBP,False,"Appointed as Finance Director on 1 December 2023, so 2024 represents first full year in role",anglo_american_ar_2024,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=214"",""p.214 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,2024,Stephen Pearce,Former Finance Director,0.0,GBP,208224.0,0.0,0.0,0.0,0.0,208224.0,GBP,True,Stepped down from Board on 1 December 2023; remained employee until 29 February 2024. Pro-rata bonus for period up to 29 February 2024,anglo_american_ar_2024,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=214"",""p.214 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,2023,Duncan Wanblad,Chief Executive Officer,1300000.0,GBP,1046000.0,638000.0,304000.0,210000.0,5000.0,3503000.0,GBP,False,Full year service,anglo_american_ar_2024,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=202"",""p.202 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,2023,John Heasley,Finance Director (CFO),68000.0,GBP,0.0,0.0,9000.0,8000.0,2078000.0,2163000.0,GBP,True,"Appointed as Finance Director on 1 December 2023, therefore only served one month in 2023",anglo_american_ar_2024,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=202"",""p.202 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,FY2025,Duncan Wanblad,Chief Executive Officer,1386000.0,GBP,2095000.0,1000000.0,349000.0,216000.0,5000.0,5051000.0,GBP,False,Served full year,anglo_american_ar_2025,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=229"",""p.229 of AR"")",2.0,
Anglo American Plc,AAL LN Equity,Materials,Materials,Metals & Mining,Diversified Metals & Mining,41070.1,FY2025,John Heasley,Chief Financial Officer,830000.0,GBP,1255000.0,0.0,121000.0,47000.0,5000.0,2234000.0,GBP,False,"Served full year. Note: a withholding deduction of (£24,000) is applied and reflected in the reported total compensation figure.",anglo_american_ar_2025,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,"=HYPERLINK(""https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf#page=229"",""p.229 of AR"")",2.0,
